代號,補習班,班址,電話,立案文號,立案日期
62200208029057,臺南市私立育華文理短期補習班,新市區三舍村三舍171號1-2樓,(06)5990226,府教社字第218546號,1997-12-25
62200208079044,臺南市私立必濟語文短期補習班,仁德區中清路7巷12號1樓,(06)2791766,教社字第203490號,1997-11-20
62200208029070,臺南市私立傑特文理短期補習班,永康區中山路231號1-2樓,(06)2026911,府教社字第170491號,1997-11-18
62200208019020,臺南市私立元大文理短期補習班,永康區中山路124號2-4樓,0912995935,教社字第202630號,1997-11-16
62200208019019,臺南市私立三育文理短期補習班,永康區中正路635巷1弄16號1樓,(06)2549638,府教社字第199100號,1997-11-13
62200205140098,臺南市私立知多美語文理短期補習班,中西區大埔街73之1號3-5樓,(06)2148988,南市教社字第127832號,1997-11-03
62200205200064,志光教育科技股份有限公司附設臺南市私立正志光法商短期補習班,中西區民族路2段76之10號4樓之3,(06)2201111,南市教社字第133669號,1997-11-03
62200208079054,臺南市私立小樹熊文理短期補習班,關廟區文衡路52號1樓,(06)5954002,府教社字第190947號,1997-10-30
62200205140096,臺南市私立有熊文理技藝短期補習班,安南區安和路五段75號1-2樓,(06)3551313,南市教社字第130401號,1997-10-28
62200208089039,臺南市私立名人文理技藝短期補習班,六甲區中華路101號1-3樓,(06)6991211,府教社字第188402號,1997-10-28
62200208029059,臺南市私立惠功文理短期補習班,玉井區民主街118號1樓,(06)5745801,府教社字第185242號,1997-10-21
62200208079057,臺南市私立嘉音英語短期補習班,永康區民族路273巷12號1-2樓,(06)2726600,府教社字第185307號,1997-10-21
62200208079039,臺南市私立長欣文理短期補習班,西港區新興街107巷16號1-2樓,(06)7956009,180068,1997-10-14
62200205170057,臺南市私立冠昌文理短期補習班,東區東平路273號1-3樓,(06)2364321,南市教社字第116999號,1997-08-30
62200205140092,臺南市私立寰宇外語文理短期補習班,中西區民族路2段153號6樓,(06)2237338,南市教社字第113887號,1997-08-19
62200205170055,臺南市私立新哈佛文理短期補習班,南區興南街55巷27弄5號1-2樓,(06)2628377,南市教社字第113334號,1997-08-16
62200208029068,臺南市私立兆宏文理短期補習班,善化區大成路234號1-2樓,(06)5830005,府教社字第137118號,1997-08-07
62200208029072,臺南市私立瀚學文理短期補習班,新營區東學路47巷1弄1號1-2樓,(06)6375218,府教社字第122545號,1997-07-14
62200205200062,臺南市私立翔優文理短期補習班,安南區安富街183號1-2樓,(06)2581822,南市教社字第97094號,1997-06-24
62200208019018,臺南市私立啟思文理短期補習班,玉井區玉安街40號1樓,(06)5743711,府教社字第106496號,1997-06-20
62200208029060,臺南市私立弘文文理短期補習班,永康區大橋二街215號1-2樓,(06)2336750,教社字第98746號,1997-06-10
62200208029077,臺南市私立成大文理電腦短期補習班,學甲區華宗路138號1-2樓,(06)7838125,府教社字第92706190803號,1997-05-06
62200205170049,臺南市私立禾晟文理國語正音短期補習班,南區大成路2段143巷19號1樓,(06)2651231/(06)2920021,南市教社字第80532號,1997-04-28
62200208079051,臺南市私立巨陽外語短期補習班,麻豆區忠孝路38號1-2樓,(06)5727053,府教社字第66523號,1997-04-21
62200208079049,臺南市私立清華美語短期補習班,永康區復華七街142號1-2樓,(06)2332172,教終字第055582號,1997-04-03
62200208079040,臺南市私立湯姆熊美語短期補習班,永康區龍潭街79-1號2樓,(06)2039031,054465,1997-04-02
62200208029064,臺南市私立明和文理短期補習班,下營區中山路2段145號1樓,(06)6790867,府教社字第054316號,1997-04-02
62200205170046,南儒科技文教有限公司附設臺南市私立順天儒林文理短期補習班,中西區民族路2段153號2樓,"(06)2220405,(06)2247617,(06)2210919",南市教終字第71918號,1997-03-25
62200205170044,臺南市私立隆郁文理短期補習班,中西區永福路2段101號1樓,(06)2262768,南市教社字第70717號,1997-03-21
62200208069073,臺南市私立北育達文理短期補習班,永康區中山南路260號5樓,(06)2224366,府教社字第039201號,1997-03-12
62200208079045,臺南市私立育林英語會話短期補習班,新營區嘉芳街129巷3號1樓,(06)6530147,府教社字第036997號,1997-03-10
62200208079053,臺南市私立真善美文理短期補習班,仁德區中正路二段819號1-2樓、820號1-3樓,(06)2705455,府教社字第33845號,1997-03-05
62200205140089,社團法人台南市基督教青年會附設臺南市私立英日語公園館文理技藝短期補習班,北區公園路591之31號8樓,(06)2824000,南市教社字第63044號,1997-02-21
62200208079050,臺南市私立傑升外語短期補習班,白河區富民路342號1樓,(06)6853966,南市教社字第19597號,1997-02-04
62200208029061,臺南市私立玉耕文理短期補習班,玉井區中山路450號1樓,(06)5745532,府教社字第014447號,1997-01-25
62200208089076,臺南市私立立捷文理短期補習班,西港區進學街61巷27號1樓,(06)7958026,006815,1997-01-15
62200208079121,臺南市私立佳姿舞蹈短期補習班,歸仁區復興路162-1號4樓,(06)2306699,府教社字第541622號,1997-01-04
62200205170039,臺南市私立利禾文理短期補習班,安南區安富街175號1-2樓,(06)3505599,南市教社字第56557號,1997-01-01
62200205140084,臺南市私立佳欣英語會話中文寫作短期補習班,北區西門路3段77號2樓,(06)2267489;(06)2226658,南市教社字第141807號,1996-12-13
62200208029052,臺南市私立弘升文理短期補習班,佳里區光復路329號1-3樓,(06)7210558,府教社字第186421號,1996-10-29
62200205172154,臺南市私立巨匠電腦短期補習班,中西區公園路104號1-3樓、106號1-3樓、108號1-3樓,(06)2200940,南市教社字第128290號,1996-10-18
62200205170035,臺南市私立南育達文理短期補習班,北區成功路114號10樓之2、10樓之4、11樓之2,(06)2224366,南市教社字第123266號,1996-10-01
62200205170034,臺南市私立復興文理短期補習班,東區裕平路5號1樓,(06)3312469,南市教社字120104號,1996-09-18
62200208079032,臺南市私立亞瑟文理短期補習班,永康區國華街102巷120號1-3樓、102巷122弄6號1-3樓,(06)2015744,府教社字第126407號,1996-07-22
62200208079036,臺南市私立李老師英語短期補習班,永康區大橋二街179號1-3樓,(06)2334824,府教社字第119470號,1996-07-15
62200205170030,臺南市私立文聖文理短期補習班,東區崇德23街65號1-5樓,(06)2907013/(06)2609470/(06)2601983,南市教社字第100171號,1996-07-08
62200607209004,臺南市私立凱悅文理短期補習班,下營區和平街9號1樓,(06)6899837,府教社字第144233號,1996-07-07
62200208079038,臺南市私立誠育文理短期補習班,白河區民安路82號1-3樓,(06)6830121,府教社字第98282號,1996-06-11
62200208079042,臺南市私立幸福文理短期補習班,永康區中山路12號1樓,(06)2023177,府教社字第0960106581號,1996-05-17
62200205170028,心遠景教育股份有限公司附設臺南市私立心遠景文理短期補習班,東區北門路一段184號3-7樓,(06)2288366,南市教社字第083490號,1996-05-10
62200208029073,臺南市私立謙謙文理短期補習班,永康區大橋二街226號1-3樓,(06)2339201,府教社字第76310號,1996-05-09
62200205170023,臺南市私立育達文理短期補習班,中西區民族路2段249號B1-5樓,(06)2224366,南市教社字第075608號,1996-04-11
62200205170022,臺南市私立成大文理短期補習班,東區東安路241號1-2樓,(06)2745445,南市教社字第072765號,1996-03-28
62200208089041,臺南市私立群育文理短期補習班,新市區中正路323巷32號1-2樓、34號1-2樓,(06)5998227,府教社字第13555號,1996-01-24
62200208029040,臺南市私立大喬文理短期補習班,永康區大橋二街137號1-4樓,(06)2022999,府教社字第204578號,1995-12-21
62200208089043,臺南市私立白天鵝美語短期補習班,永康區大橋三街90號2-3樓,(06)2310907,府教社字第204582號,1995-12-21
62200205200005,臺南市私立柏林音樂短期補習班,東區富農街1段191巷1號1樓,"(06)2682032,2895309",南市教社字141871號,1995-12-19
62200205140079,臺南市私立永新美語短期補習班,安平區國平路409號1-2樓,(06)2975306,南市教社字第141069號,1995-12-15
62200208079115,臺南市私立莎蕾舞蹈短期補習班,新營區育德街36號1樓,(06)6567973,府教社字第326091號,1995-11-28
62200208079056,臺南市私立頂好英語心算短期補習班,麻豆區忠孝路20號1-3樓,(06)5720987,府教社字第187484號,1995-11-21
62200208029021,臺南市私立學城文理短期補習班,新營區三民路76號1-2樓,"(06)6354438 (06)6337777",府教社字第181274號,1995-11-10
62200208089008,臺南市私立史努比才藝短期補習班,官田區官田47之18號,(06)6902315,府教社字第170635號,1995-10-20
62200205200059,臺南市私立日東升文理短期補習班,中西區臨安路一段42號1樓、44號1-3樓,(06)2203797,南市教社字第124827號,1995-10-13
62200208029030,臺南市私立高丞文理短期補習班,歸仁區復興路162-1號3樓,(06)2390151,府教社字第135796號,1995-08-27
62200208069098,臺南市私立快樂堡英語短期補習班,永康區南工街249號1樓,(06)2311572,府教社字第133036號,1995-08-18
62200208029031,臺南市私立高成文理短期補習班,永康區文賢街68巷30號1-3樓,(06)2731151,府教社字第20677號,1995-08-18
62200208089040,臺南市私立普林斯頓文理短期補習班,六甲區信義街349號1-2樓,(06)6985685,府教社字第132466號,1995-08-15
62200208069095,臺南市私立成碩文理短期補習班,仁德區民安路一段416號1-2樓,(06)2706273,府教社字第124823號,1995-08-03
62200205170016,臺南市私立文林文理短期補習班,北區公園路375-6號1-4樓,(06)2832583,南市教社字第98956號,1995-07-10
62200208029029,臺南市私立金字塔文理短期補習班,新化區信義路152號1、3、4樓,06-5907497,府教社字第108907號,1995-07-06
62200205170018,臺南市私立光華文理短期補習班,南區利南街115號1-3樓,(06)2610065,南市教社字第101974號,1995-07-01
62200208069088,臺南市私立耕佳英語會話短期補習班,歸仁區大順街40號2-3樓,(06)2393058,府教社字第103406號,1995-06-29
62200208069076,臺南市私立永群中文寫作美術英語會話短期補習班,永康區永正路13號1-3樓,(06)2313800,府教社字第133396號,1994-08-29
62200205140067,臺南市私立新國際文理短期補習班,"東區東平路106號1-4樓 、108號1-4樓",(06)2355998,南市教社字第105305號,1994-08-09
62200208069087,學獅教育股份有限公司附設臺南市私立樂獅文理短期補習班,永康區永正路91號1-4樓、93號1-4樓,(06)2019191,府教社字第202487號,1993-12-31
62200205140049,臺南市私立邵老師英語會話短期補習班,中西區永福路2段83號8樓,(06)2282818,南市教社字第50891號,1992-02-01
62200205140046,臺南市私立馬克美語短期補習班,中西區開山路29巷6號4樓,"(06)2113556,  0932985775",南市教社字第90736號,1991-10-24
62200205140045,臺南市私立良寬日語短期補習班,中西區興華街17號1-3樓,(06)2292459,南市教社字第81650號,1991-09-01
62200205140044,臺南市私立大港文理技藝短期補習班,北區大港街89號2-3樓,(06)2502012,南市教社字第72508號,1991-07-01
62200205140035,臺南市私立學園英日語心算文理短期補習班,東區長榮路二段166號1-4樓,(06)2364707,南市教社字第857307號,1991-05-21
62200205140042,大必佳國際文教科技股份有限公司附設臺南市私立大必佳文理短期補習班,東區長榮路2段39號1樓,(06)2741681,南市教社字第99761號,1990-12-24
62200205172148,臺南市私立大自然科學作品製作短期補習班,東區崇學路165號2樓,(06)2682037,南市教社字第91991號,1990-11-01
62200208089025,臺南市私立小天使美術音樂短期補習班,下營區文化街109號1-2樓,(06)6891530,府教社字第66382號,1989-08-14
62200205170005,臺南市私立弘光文理短期補習班,南區新都路541號3樓,0958719926,南市教字第54445號,1989-05-01
62200205140037,臺南市私立迴音谷國英日語會話短期補習班,中西區民族路2段76之10號7樓之1,(06)2264520,53980,1988-05-01
62200205140036,臺南市私立長春藤英語會話短期補習班,中西區西門路2段351號7樓,(06)2210598,南市教社字第33725號,1988-01-20
62200205140034,社團法人台南市基督教青年會附設臺南市私立英日語協進館文理技藝短期補習班,中西區民生路2段200號4-5樓,(06)2207302,南市教社字第53246號,1987-05-11
62200205200056,臺南市私立明功商用會計實務短期補習班,北區北安路1段54號1-4樓,(06)2522818,南市教社字第92399號,1986-12-11
62200205140030,臺南市私立耕莘文理技藝短期補習班,中西區永福路2段65號3樓,(06)2204018,府教社字第83043號,1986-01-01
62200205172143,臺南市私立楊氏速讀技藝短期補習班,中西區府前路一段283號5樓之1,0910021228,南市教社字第80948號,1983-12-21
62200205200053,臺南市私立甫成電氣技藝短期補習班,北區公園路772巷20號1-2樓,(06)2519926或0930038199,南市教社字第78706號,1983-12-08
62200205140023,臺南市私立康橋英日語會話短期補習班,東區大學路西段15號1-5樓,(06)2362799,南市教終字第16877號,1981-12-01
